impression_time,spend_usd
2023-02-09 15:14:00+00:00,11.6487
2023-05-26 01:37:00+00:00,10.4
2023-02-25 07:50:00+00:00,3.9688
2023-02-15 09:40:00+00:00,6.5312
2023-04-11 04:05:00+00:00,11.9
2023-04-23 16:41:00+00:00,10.09
2023-05-11 22:44:00+00:00,6.3375
2023-05-15 14:36:00+00:00,8.58
2023-03-25 11:29:00+00:00,4.6537
2023-05-05 04:34:00+00:00,11.705
2023-06-24 18:33:00+00:00,6.18
2023-01-05 16:34:00+00:00,5.78
2023-03-23 21:37:00+00:00,11.3262
2023-05-24 11:03:00+00:00,6.76
2023-03-03 13:08:00+00:00,2.8262
2023-01-04 15:00:00+00:00,9.3287
2023-05-07 06:09:00+00:00,7.62
2023-04-11 04:14:00+00:00,11.625
2023-05-18 05:28:00+00:00,10.4462
2023-06-11 17:23:00+00:00,15.12
2023-03-02 00:08:00+00:00,11.55
2023-03-04 02:08:00+00:00,0.7525
2023-01-27 14:29:00+00:00,5.62
2023-03-08 06:43:00+00:00,9.2575
2023-05-07 18:00:00+00:00,4.9825
2023-02-01 19:13:00+00:00,14.12
2023-04-15 20:23:00+00:00,8.455
2023-04-12 17:31:00+00:00,12.4012
2023-01-29 04:46:00+00:00,7.66
2023-04-07 00:30:00+00:00,6.17
2023-01-02 13:17:00+00:00,9.3262
2023-04-11 04:31:00+00:00,12.7
2023-02-12 18:48:00+00:00,3.9525
2023-05-14 01:27:00+00:00,12.5412
2023-01-13 00:44:00+00:00,8.54
2023-05-31 18:04:00+00:00,2.4125
2023-03-15 13:19:00+00:00,10.1163
2023-01-27 14:20:00+00:00,14.42
2023-05-25 12:12:00+00:00,6.38
2023-05-07 18:26:00+00:00,9.1325
2023-01-23 22:54:00+00:00,7.54
2023-03-24 22:11:00+00:00,12.0775
2023-01-29 16:38:00+00:00,9.66
2023-06-01 19:47:00+00:00,11.32
2023-05-15 02:36:00+00:00,9.5925
2023-03-22 08:20:00+00:00,4.4
2023-02-06 12:39:00+00:00,6.62
2023-06-24 06:24:00+00:00,8.6675
2023-06-16 10:32:00+00:00,6.4825
2023-03-21 19:37:00+00:00,6.68
2023-03-10 08:52:00+00:00,9.76
2023-01-21 20:28:00+00:00,0.575
2023-04-22 15:50:00+00:00,6.12
2023-05-29 04:21:00+00:00,7.735
2023-02-20 14:58:00+00:00,11.9875
2023-03-29 15:46:00+00:00,15.24
2023-03-08 06:00:00+00:00,9.1075
2023-01-26 13:20:00+00:00,3.7062
2023-03-02 12:51:00+00:00,8.3
2023-03-27 13:55:00+00:00,0.5062
2023-06-20 02:07:00+00:00,10.2625
2023-05-08 19:52:00+00:00,14.84
2023-03-19 17:28:00+00:00,6.2213
2023-02-27 21:08:00+00:00,10.4962
2023-05-03 02:08:00+00:00,12.34
2023-03-22 08:11:00+00:00,3.7
2023-01-29 04:38:00+00:00,2.685
2023-06-21 03:15:00+00:00,9.32
2023-04-28 21:59:00+00:00,2.1463
2023-05-24 23:20:00+00:00,7.4787
2023-02-16 22:23:00+00:00,10.42
2023-01-02 01:25:00+00:00,12.1512
2023-05-21 20:28:00+00:00,0.875
2023-06-07 01:22:00+00:00,8.64
2023-01-29 04:55:00+00:00,12.585
2023-06-27 21:16:00+00:00,5.7462
2023-02-28 10:59:00+00:00,10.66
2023-05-08 19:43:00+00:00,4.9837
2023-05-03 02:26:00+00:00,11.8025
2023-06-07 01:48:00+00:00,13.44
2023-04-25 06:50:00+00:00,12.3175
2023-04-23 16:07:00+00:00,8.19
2023-02-14 20:06:00+00:00,14.78
2023-01-14 01:53:00+00:00,12.6913
2023-01-21 08:11:00+00:00,3.75
2023-05-09 20:01:00+00:00,10.06
2023-05-25 00:03:00+00:00,8.58
2023-04-25 06:24:00+00:00,7.8675
2023-05-05 16:34:00+00:00,14.78
2023-02-21 03:07:00+00:00,6.6638
2023-01-20 19:11:00+00:00,11.8238
2023-04-27 20:50:00+00:00,14.62
2023-02-06 12:22:00+00:00,2.095
2023-03-27 13:55:00+00:00,12.4563
2023-04-19 12:58:00+00:00,10.06
2023-06-16 10:32:00+00:00,10.6825
2023-05-27 02:12:00+00:00,0.8325
2023-02-11 05:57:00+00:00,7.52
2023-02-25 07:16:00+00:00,8.5188
2023-04-03 08:47:00+00:00,10.84
2023-04-04 09:56:00+00:00,13.76
2023-03-15 13:10:00+00:00,7.7162
2023-06-08 14:56:00+00:00,5.0475
2023-03-09 19:18:00+00:00,10.84
2023-01-18 05:45:00+00:00,6.0462
2023-06-05 23:22:00+00:00,3.6688
2023-04-27 08:25:00+00:00,11.42
2023-01-06 17:35:00+00:00,3.7812
2023-05-02 01:34:00+00:00,7.8012
2023-06-09 15:39:00+00:00,7.88
2023-01-28 15:55:00+00:00,11.0087
2023-01-02 01:51:00+00:00,11.5512
2023-06-01 07:38:00+00:00,6.12
2023-03-24 10:11:00+00:00,2.7025
2023-01-27 14:12:00+00:00,11.1075
2023-03-10 20:18:00+00:00,5.66
2023-06-05 11:30:00+00:00,8.1438
2023-01-03 02:34:00+00:00,5.4025
2023-02-28 22:59:00+00:00,11.86
2023-01-08 19:35:00+00:00,4.9837
2023-03-17 15:27:00+00:00,3.8188
2023-03-03 01:17:00+00:00,9.12
2023-02-19 13:58:00+00:00,6.6863
2023-05-13 00:36:00+00:00,7.54
2023-05-27 14:38:00+00:00,14.42
2023-06-13 07:49:00+00:00,8.9787
2023-05-03 02:43:00+00:00,11.7025
2023-01-19 06:02:00+00:00,12.26
2023-03-17 15:10:00+00:00,1.7188
2023-01-06 17:26:00+00:00,8.7812
2023-04-13 06:23:00+00:00,15.14
2023-06-14 20:06:00+00:00,2.855
2023-03-29 15:46:00+00:00,4.9088
2023-04-02 07:13:00+00:00,12.12
2023-06-02 20:56:00+00:00,8.715
2023-04-10 15:05:00+00:00,5.7988
2023-05-28 15:29:00+00:00,8.44
2023-02-20 02:24:00+00:00,8.6625
2023-05-27 02:03:00+00:00,11.22
2023-03-21 19:37:00+00:00,7.48
2023-03-31 05:21:00+00:00,5.3362
2023-06-23 17:50:00+00:00,11.3912
2023-01-12 11:18:00+00:00,11.72
2023-02-17 23:15:00+00:00,10.5087
2023-02-25 19:42:00+00:00,2.7938
2023-06-13 07:31:00+00:00,14.36
2023-03-22 08:11:00+00:00,12.85
2023-05-30 17:12:00+00:00,0.6613
2023-03-25 11:03:00+00:00,7.96
2023-02-13 19:49:00+00:00,3.9038
2023-02-25 07:07:00+00:00,7.4688
2023-01-02 13:43:00+00:00,11.52
2023-01-23 22:37:00+00:00,2.9775
2023-04-29 22:42:00+00:00,6.6475
2023-05-13 00:27:00+00:00,13.74
2023-05-04 03:34:00+00:00,3.7538
2023-03-29 03:12:00+00:00,7.5338
2023-03-20 06:19:00+00:00,12.66
2023-01-10 21:01:00+00:00,9.8362
2023-01-20 07:19:00+00:00,6.9988
2023-04-27 08:33:00+00:00,6.62
2023-03-22 20:02:00+00:00,8.375
2023-03-31 05:47:00+00:00,10.0862
2023-04-19 00:06:00+00:00,14.86
2023-02-13 07:31:00+00:00,12.9787
2023-02-07 13:48:00+00:00,2.3963
2023-06-24 06:33:00+00:00,7.78
2023-05-10 09:27:00+00:00,3.1612
2023-01-20 07:11:00+00:00,4.5987
2023-03-23 21:37:00+00:00,15.12
2023-05-17 04:02:00+00:00,10.095
2023-02-18 12:24:00+00:00,12.385
2023-03-08 18:26:00+00:00,6.82
2023-03-23 21:20:00+00:00,4.7263
2023-06-19 13:15:00+00:00,9.3362
2023-03-14 00:10:00+00:00,11.34
2023-06-21 15:50:00+00:00,1.3887
2023-03-29 15:03:00+00:00,6.6087
2023-05-04 03:34:00+00:00,12.76
2023-02-16 22:58:00+00:00,9.6075
2023-05-30 05:38:00+00:00,9.7363
2023-06-18 12:49:00+00:00,10.46
2023-06-08 14:48:00+00:00,12.2475
2023-06-10 04:05:00+00:00,11.025
2023-01-15 14:27:00+00:00,14.58
2023-03-18 04:19:00+00:00,5.495
2023-01-07 18:52:00+00:00,11.2325
2023-02-01 07:30:00+00:00,9.72
2023-01-27 02:12:00+00:00,14.82
2023-05-12 23:44:00+00:00,3.6888
2023-01-20 19:54:00+00:00,11.08
2023-02-24 18:50:00+00:00,2.4925
2023-02-10 16:31:00+00:00,12.2
2023-01-26 13:29:00+00:00,11.2
2023-06-06 12:13:00+00:00,4.245
2023-05-05 16:09:00+00:00,8.23
2023-01-26 13:20:00+00:00,14.0
2023-01-15 14:27:00+00:00,7.7175
2023-05-24 11:29:00+00:00,2.3537
2023-03-26 00:29:00+00:00,8.78
2023-05-18 17:11:00+00:00,5.5713
2023-02-21 15:15:00+00:00,5.8388
2023-06-05 11:56:00+00:00,11.0
2023-06-01 19:21:00+00:00,6.5637
2023-01-02 01:51:00+00:00,3.1012
2023-02-12 18:31:00+00:00,7.14
2023-01-24 11:29:00+00:00,5.6537
2023-05-27 14:55:00+00:00,7.4575
2023-03-09 07:18:00+00:00,13.64
2023-01-16 03:45:00+00:00,4.3438
2023-06-17 23:32:00+00:00,9.9087
2023-05-02 01:00:00+00:00,8.72
2023-03-11 09:27:00+00:00,1.7112
2023-03-15 01:19:00+00:00,8.5913
2023-02-25 07:33:00+00:00,14.2
2023-04-11 04:48:00+00:00,11.375
2023-06-01 07:04:00+00:00,5.9887
2023-06-26 20:59:00+00:00,8.62
2023-01-28 15:21:00+00:00,2.6587
2023-01-13 12:44:00+00:00,1.515
2023-03-04 14:43:00+00:00,11.94
2023-01-26 01:03:00+00:00,12.3812
2023-02-16 10:23:00+00:00,10.4325
2023-01-28 15:03:00+00:00,12.84
2023-03-10 08:01:00+00:00,7.51
2023-03-02 12:00:00+00:00,11.725
2023-06-06 12:48:00+00:00,9.42
2023-02-28 22:08:00+00:00,2.2975
2023-03-05 15:09:00+00:00,2.8287
2023-03-23 21:45:00+00:00,9.92
2023-02-18 00:06:00+00:00,10.66
2023-05-15 14:02:00+00:00,0.6675
2023-01-30 17:38:00+00:00,14.08
2023-06-23 05:07:00+00:00,4.7663
2023-03-16 02:19:00+00:00,5.4925
2023-06-23 17:41:00+00:00,15.36
2023-02-15 21:15:00+00:00,4.4562
2023-03-31 05:29:00+00:00,3.2862
2023-03-29 15:55:00+00:00,6.44
2023-04-21 02:32:00+00:00,1.9625
2023-05-31 18:55:00+00:00,3.6625
2023-05-18 05:53:00+00:00,13.44
2023-01-19 06:11:00+00:00,2.1475
2023-04-11 04:22:00+00:00,4.875
2023-04-02 19:47:00+00:00,13.72
2023-02-26 20:16:00+00:00,1.745
2023-04-21 02:24:00+00:00,9.8625
2023-04-10 03:39:00+00:00,5.88
2023-06-28 10:08:00+00:00,11.4725
2023-04-09 14:39:00+00:00,6.6975
2023-01-01 12:17:00+00:00,11.9
2023-01-25 00:20:00+00:00,1.88
2023-02-07 13:13:00+00:00,3.7963
2023-06-17 23:49:00+00:00,5.64
2023-02-04 22:22:00+00:00,2.8175
2023-04-13 06:14:00+00:00,3.7775
2023-05-16 15:19:00+00:00,14.2
2023-05-08 19:26:00+00:00,6.2337
2023-03-13 23:10:00+00:00,9.7387
2023-06-03 09:13:00+00:00,8.56
2023-05-21 20:54:00+00:00,7.525
2023-05-13 00:27:00+00:00,8.44
2023-01-11 22:52:00+00:00,8.9
2023-03-30 04:12:00+00:00,10.135
2023-03-08 18:52:00+00:00,9.7825
2023-03-02 12:25:00+00:00,11.1
2023-01-20 07:19:00+00:00,5.5987
2023-03-11 09:35:00+00:00,5.5113
2023-06-04 10:30:00+00:00,6.18
2023-03-04 02:26:00+00:00,10.0525
2023-03-18 04:53:00+00:00,4.995
2023-05-18 17:11:00+00:00,12.64
2023-04-29 10:16:00+00:00,6.4725
2023-02-07 01:48:00+00:00,8.7713
2023-02-21 03:33:00+00:00,14.12
2023-03-16 14:19:00+00:00,4.4175
2023-05-29 16:21:00+00:00,9.96
2023-02-07 01:05:00+00:00,8.24
2023-04-27 08:33:00+00:00,7.82
2023-03-03 13:34:00+00:00,7.6262
2023-04-10 03:22:00+00:00,7.88
2023-01-28 15:29:00+00:00,3.5587
2023-03-19 17:19:00+00:00,4.3712
2023-06-06 00:22:00+00:00,14.62
2023-06-15 09:23:00+00:00,8.0312
2023-03-13 23:18:00+00:00,3.6387
2023-04-15 08:14:00+00:00,10.78
2023-04-20 13:07:00+00:00,10.4863
2023-04-30 23:34:00+00:00,7.48
2023-05-17 04:19:00+00:00,15.02
2023-06-17 23:32:00+00:00,10.2088
2023-05-22 21:54:00+00:00,9.5262
2023-06-12 06:48:00+00:00,12.34
2023-04-19 12:24:00+00:00,2.035
2023-05-23 10:46:00+00:00,4.0525
2023-06-27 09:59:00+00:00,9.04
2023-01-15 02:27:00+00:00,7.8925
2023-02-09 15:39:00+00:00,0.9988
2023-04-07 00:39:00+00:00,11.82
2023-01-02 13:34:00+00:00,3.5263
2023-04-28 21:59:00+00:00,8.9962
2023-05-27 02:55:00+00:00,10.42
2023-05-22 09:45:00+00:00,0.7512
2023-04-25 06:24:00+00:00,4.9175
2023-04-13 06:14:00+00:00,9.54
2023-06-05 11:56:00+00:00,12.8438
2023-03-24 10:20:00+00:00,5.4025
2023-01-03 14:43:00+00:00,11.54
2023-05-18 05:28:00+00:00,12.6463
2023-06-10 04:14:00+00:00,3.075
2023-06-29 11:59:00+00:00,12.68
2023-03-24 10:20:00+00:00,8.8025
2023-03-13 23:44:00+00:00,0.8387
2023-03-15 13:44:00+00:00,5.76
2023-04-23 16:07:00+00:00,3.44
2023-02-26 08:25:00+00:00,9.42
2023-01-06 17:00:00+00:00,6.8
2023-01-03 02:34:00+00:00,11.5525
2023-01-10 21:27:00+00:00,0.7362
2023-01-21 20:37:00+00:00,11.5
2023-02-11 17:14:00+00:00,9.1013
2023-04-10 03:57:00+00:00,7.5237
2023-06-19 13:15:00+00:00,8.48
2023-05-04 03:51:00+00:00,2.5038
2023-05-29 16:38:00+00:00,6.36
2023-02-25 07:16:00+00:00,6.6
2023-03-25 23:29:00+00:00,5.1288
2023-05-06 05:43:00+00:00,11.0062
2023-04-08 13:31:00+00:00,6.64
2023-04-24 17:59:00+00:00,3.8912
2023-05-18 17:11:00+00:00,8.7713
2023-06-14 20:40:00+00:00,11.58
2023-05-18 17:45:00+00:00,2.6212
2023-05-30 17:55:00+00:00,1.0112
2023-04-30 23:08:00+00:00,10.28
2023-05-13 12:27:00+00:00,7.365
2023-05-27 14:03:00+00:00,3.5075
2023-02-26 20:33:00+00:00,13.02
2023-01-08 07:26:00+00:00,8.84
2023-02-16 22:40:00+00:00,10.2075
2023-03-12 22:44:00+00:00,11.3
2023-05-27 02:29:00+00:00,9.3825
2023-04-21 14:50:00+00:00,4.3875
2023-06-25 19:50:00+00:00,10.6
2023-06-04 22:22:00+00:00,3.2175
2023-05-16 15:02:00+00:00,0.9688
2023-04-11 04:48:00+00:00,6.7
2023-05-06 17:17:00+00:00,11.8812
2023-03-26 12:29:00+00:00,6.455
2023-02-02 08:04:00+00:00,14.94
2023-02-23 05:07:00+00:00,11.2662
2023-03-15 01:53:00+00:00,5.2912
2023-01-16 15:19:00+00:00,13.4
2023-05-07 06:35:00+00:00,1.1575
2023-01-11 22:35:00+00:00,3.7375
2023-05-08 07:43:00+00:00,6.44
2023-01-02 01:25:00+00:00,11.6512
2023-05-13 00:27:00+00:00,1.84
2023-03-21 07:37:00+00:00,13.08
2023-01-20 19:54:00+00:00,6.9238
2023-03-03 01:17:00+00:00,3.9013
2023-03-10 08:01:00+00:00,14.86
2023-06-09 03:39:00+00:00,9.1237
2023-02-24 06:59:00+00:00,8.2175
2023-03-31 17:12:00+00:00,8.88
2023-01-11 10:18:00+00:00,8.5125
2023-03-09 19:43:00+00:00,3.4337
2023-05-29 16:29:00+00:00,6.46
2023-06-22 16:16:00+00:00,3.34
2023-05-02 01:43:00+00:00,9.5512
2023-01-11 22:10:00+00:00,10.9
2023-01-08 19:43:00+00:00,8.6337
2023-03-05 03:17:00+00:00,10.5038
2023-03-25 23:54:00+00:00,7.16
2023-04-18 23:23:00+00:00,1.9587
2023-05-28 15:29:00+00:00,10.7088
2023-03-18 04:10:00+00:00,11.42
2023-02-13 19:06:00+00:00,8.7538
2023-01-03 14:00:00+00:00,9.9775
2023-03-29 15:55:00+00:00,12.84
2023-06-08 02:14:00+00:00,1.0225
2023-03-29 15:46:00+00:00,11.9588
2023-03-11 09:44:00+00:00,14.88
2023-04-29 22:51:00+00:00,1.8975
2023-02-10 04:31:00+00:00,0.675
2023-02-01 19:55:00+00:00,5.72
2023-05-07 06:35:00+00:00,4.3575
2023-06-24 18:50:00+00:00,7.6425
2023-06-09 03:31:00+00:00,5.88
2023-02-03 09:13:00+00:00,10.3413
2023-04-24 17:07:00+00:00,11.6913
2023-02-10 16:57:00+00:00,8.7
2023-04-08 13:13:00+00:00,8.3963
2023-01-03 02:17:00+00:00,0.7025
2023-03-05 03:51:00+00:00,13.96
2023-05-01 12:51:00+00:00,4.075
2023-03-01 23:08:00+00:00,2.5987
2023-02-01 19:47:00+00:00,7.32
2023-04-01 06:04:00+00:00,11.5375
2023-02-03 09:13:00+00:00,3.1412
2023-05-13 12:01:00+00:00,11.34
2023-04-09 14:22:00+00:00,2.5975
2023-02-04 10:56:00+00:00,9.1425
2023-06-10 04:05:00+00:00,12.7
2023-01-29 04:29:00+00:00,5.785
2023-02-02 20:47:00+00:00,12.965
2023-02-16 10:49:00+00:00,12.42
2023-05-18 17:28:00+00:00,2.6212
2023-02-15 09:32:00+00:00,10.7312
2023-03-09 19:35:00+00:00,13.64
2023-01-12 11:01:00+00:00,9.2637
2023-03-27 01:37:00+00:00,11.6312
2023-04-27 20:42:00+00:00,11.02
2023-02-19 13:41:00+00:00,8.3863
2023-03-15 01:53:00+00:00,5.2912
2023-01-17 16:02:00+00:00,7.02
2023-02-25 19:42:00+00:00,5.1937
2023-06-26 20:33:00+00:00,10.845
2023-05-26 01:46:00+00:00,6.0
2023-04-19 00:58:00+00:00,4.21
2023-04-27 20:08:00+00:00,6.195
2023-03-08 18:00:00+00:00,6.02
2023-05-18 17:36:00+00:00,12.1713
2023-01-22 21:11:00+00:00,8.9763
2023-04-06 11:47:00+00:00,11.0
2023-02-07 13:31:00+00:00,5.3463
2023-02-13 19:14:00+00:00,0.5038
2023-03-18 16:02:00+00:00,13.82
2023-02-25 19:33:00+00:00,9.6937
2023-02-01 19:13:00+00:00,2.1138
2023-04-07 00:30:00+00:00,12.62
2023-01-19 06:02:00+00:00,6.2475
2023-05-07 18:00:00+00:00,0.7825
2023-05-28 15:55:00+00:00,14.04
2023-04-23 16:58:00+00:00,10.94
2023-01-23 10:37:00+00:00,2.4525
2023-03-03 01:08:00+00:00,12.72
2023-02-09 03:57:00+00:00,0.7238
2023-03-09 07:52:00+00:00,15.24
2023-02-14 20:49:00+00:00,11.98
2023-01-18 17:36:00+00:00,2.5213
2023-03-16 14:02:00+00:00,9.8175
2023-03-29 15:38:00+00:00,8.04
2023-06-07 01:05:00+00:00,11.1713
2023-03-30 04:55:00+00:00,9.185
2023-05-04 03:00:00+00:00,15.16
2023-04-20 13:24:00+00:00,6.9363
2023-01-09 20:09:00+00:00,11.685
2023-03-30 04:29:00+00:00,15.26
2023-05-26 13:37:00+00:00,9.8562
2023-05-26 01:29:00+00:00,0.6813
2023-03-24 10:54:00+00:00,6.34
2023-06-14 08:14:00+00:00,8.93
2023-01-02 01:00:00+00:00,12.9012
2023-05-19 18:45:00+00:00,6.26
2023-03-21 07:28:00+00:00,12.5488
2023-05-07 18:26:00+00:00,10.4325
2023-06-07 01:05:00+00:00,11.84
2023-05-19 06:28:00+00:00,10.4975
2023-03-29 03:55:00+00:00,8.3837
2023-06-22 16:41:00+00:00,8.94
2023-05-16 15:27:00+00:00,2.7687
2023-03-13 11:27:00+00:00,6.1137
2023-06-06 12:39:00+00:00,12.22
2023-01-19 18:45:00+00:00,10.4225
2023-04-20 01:07:00+00:00,8.9113
2023-01-05 16:09:00+00:00,6.38
2023-05-07 06:26:00+00:00,3.6575
2023-04-19 12:49:00+00:00,12.635
2023-02-07 13:31:00+00:00,9.44
2023-02-05 23:22:00+00:00,6.4688
2023-02-24 18:50:00+00:00,7.1925
2023-06-24 06:42:00+00:00,6.18
2023-03-23 21:11:00+00:00,0.5763
2023-06-16 22:06:00+00:00,11.5575
2023-04-15 20:23:00+00:00,7.98
2023-02-23 05:41:00+00:00,8.3163
2023-04-17 22:23:00+00:00,7.9575
2023-04-30 11:34:00+00:00,14.28
2023-05-25 00:29:00+00:00,6.88
2023-05-05 04:09:00+00:00,12.205
2023-03-27 01:37:00+00:00,12.4
2023-03-04 14:51:00+00:00,3.6275
2023-04-03 20:38:00+00:00,6.765
2023-05-28 03:38:00+00:00,10.04
2023-05-27 02:38:00+00:00,10.0325
2023-05-03 02:43:00+00:00,12.9525
2023-02-23 17:16:00+00:00,6.16
2023-06-03 21:21:00+00:00,11.76
2023-06-15 21:49:00+00:00,0.6562
2023-02-24 18:24:00+00:00,7.38
2023-03-06 16:09:00+00:00,9.08
2023-04-11 04:40:00+00:00,12.675
2023-01-10 09:01:00+00:00,7.68
2023-02-18 12:32:00+00:00,0.935
2023-05-18 05:02:00+00:00,6.2962
2023-01-10 21:35:00+00:00,10.48
2023-05-14 01:44:00+00:00,1.1913
2023-04-25 18:59:00+00:00,6.1425
2023-05-18 05:11:00+00:00,7.84
2023-04-14 07:31:00+00:00,5.4787
2023-01-26 01:55:00+00:00,12.1312
2023-02-24 06:24:00+00:00,13.78
2023-06-21 15:41:00+00:00,2.5888
2023-01-11 22:27:00+00:00,11.7875
2023-05-18 05:19:00+00:00,6.64
2023-03-29 03:29:00+00:00,1.6338
2023-03-16 02:44:00+00:00,6.2425
2023-05-20 19:54:00+00:00,8.28
2023-04-18 23:15:00+00:00,11.4087
2023-05-23 10:11:00+00:00,7.6025
2023-01-19 06:02:00+00:00,9.06
2023-04-08 13:13:00+00:00,3.6463
2023-06-24 18:59:00+00:00,2.4925
2023-04-07 12:48:00+00:00,13.42
2023-04-10 03:57:00+00:00,6.3238
2023-06-04 22:04:00+00:00,8.5175
2023-04-05 10:47:00+00:00,10.98
2023-03-26 12:37:00+00:00,3.405
2023-06-03 09:04:00+00:00,4.6413
2023-03-29 15:03:00+00:00,9.64
2023-03-27 01:20:00+00:00,2.3813
2023-05-13 00:18:00+00:00,1.64
2023-05-11 10:35:00+00:00,8.1
2023-03-11 21:09:00+00:00,11.8863
2023-03-27 01:46:00+00:00,3.2812
2023-02-16 22:40:00+00:00,14.42
2023-04-23 16:16:00+00:00,3.04
2023-05-02 13:34:00+00:00,1.2763
2023-03-23 21:11:00+00:00,13.52
2023-05-14 01:01:00+00:00,2.2912
2023-06-05 23:39:00+00:00,7.8688
2023-06-11 05:57:00+00:00,13.92
2023-01-23 10:28:00+00:00,1.4525
2023-05-17 16:10:00+00:00,1.87
2023-03-01 23:34:00+00:00,13.08
2023-01-30 17:21:00+00:00,2.6113
2023-03-31 17:21:00+00:00,2.4112
2023-02-28 10:42:00+00:00,14.66
2023-04-20 13:32:00+00:00,3.6362
2023-06-25 19:07:00+00:00,1.0437
2023-02-03 09:21:00+00:00,14.56
2023-01-15 14:02:00+00:00,2.4675
2023-01-25 00:20:00+00:00,0.53
2023-03-28 14:38:00+00:00,15.22
2023-02-15 21:40:00+00:00,0.6062
2023-05-01 12:08:00+00:00,5.275
2023-05-24 11:03:00+00:00,10.76
2023-03-29 03:12:00+00:00,7.2337
2023-05-30 17:21:00+00:00,12.9612
2023-04-24 05:41:00+00:00,15.36
2023-01-21 08:11:00+00:00,2.5
2023-06-12 06:31:00+00:00,10.9775
2023-01-31 06:38:00+00:00,8.5
2023-02-09 03:39:00+00:00,2.5238
2023-03-22 20:45:00+00:00,12.075
2023-03-20 18:28:00+00:00,6.26
2023-02-10 04:40:00+00:00,5.075
2023-04-16 21:40:00+00:00,12.2562
2023-05-09 08:18:00+00:00,6.86
2023-05-28 03:38:00+00:00,4.2338
2023-01-15 14:19:00+00:00,2.5175
2023-02-23 17:16:00+00:00,13.36
2023-04-14 19:06:00+00:00,2.4038
