impression_id,age_group,gender,ad_category,platform,region,click_flag,spend_usd,impression_time
100052,55+,M,Retail,Web,South,0,2.3013,2023-04-12 17:05:00+00:00
100053,18-24,F,Health,Tablet,Northeast,1,3.385,2023-01-09 20:18:00+00:00
100054,25-34,F,Retail,Mobile,Southeast,1,6.04,2023-05-28 03:29:00+00:00
100055,45-54,M,Health,Web,West,1,0.7937,2023-01-16 03:45:00+00:00
100056,55+,F,Auto,Mobile,South,1,4.3912,2023-04-24 17:50:00+00:00
100057,35-44,F,Housing,Mobile,Midwest,0,14.92,2023-03-13 23:10:00+00:00
100058,55+,M,Retail,Web,South,0,5.1387,2023-06-01 07:21:00+00:00
100059,45-54,F,Finance,Web,West,0,2.2163,2023-05-14 13:36:00+00:00
100060,45-54,F,Finance,Mobile,West,0,5.84,2023-03-19 17:45:00+00:00
100061,18-24,M,Finance,Tablet,Northeast,0,4.1463,2023-05-18 05:02:00+00:00
100062,18-24,F,Health,Mobile,Northeast,0,6.9588,2023-01-28 15:55:00+00:00
100063,45-54,F,Retail,Web,West,1,13.06,2023-01-19 18:54:00+00:00
100064,35-44,F,Housing,Tablet,Midwest,0,3.5263,2023-01-02 13:34:00+00:00
100065,25-34,F,News,Mobile,Southeast,1,3.3675,2023-06-24 06:59:00+00:00
100066,35-44,M,Finance,Web,Midwest,0,10.36,2023-03-05 03:43:00+00:00
100067,35-44,F,Auto,Web,Midwest,0,8.0287,2023-02-13 07:49:00+00:00
100068,45-54,M,Housing,Mobile,West,0,8.6387,2023-01-12 23:10:00+00:00
100069,18-24,F,Auto,Tablet,Northeast,0,8.32,2023-03-03 01:34:00+00:00
100070,18-24,F,Auto,Web,Northeast,0,10.9225,2023-03-20 18:54:00+00:00
100071,35-44,M,Finance,Tablet,Midwest,0,3.3237,2023-05-20 19:54:00+00:00
100072,35-44,M,News,Tablet,Midwest,0,11.26,2023-01-09 20:52:00+00:00
100073,45-54,F,Finance,Web,West,1,8.125,2023-03-22 20:54:00+00:00
100074,18-24,F,Health,Web,Northeast,0,7.445,2023-06-26 20:59:00+00:00
100075,25-34,M,Housing,Tablet,Southeast,0,12.98,2023-04-25 18:16:00+00:00
100076,45-54,F,News,Mobile,West,1,6.665,2023-02-02 20:30:00+00:00
100077,25-34,M,Housing,Tablet,Southeast,1,8.08,2023-05-05 16:00:00+00:00
100078,18-24,F,Health,Tablet,Northeast,1,5.96,2023-02-13 07:31:00+00:00
100079,45-54,M,Housing,Tablet,West,0,2.6338,2023-05-08 19:35:00+00:00
100080,25-34,F,Finance,Mobile,Southeast,0,0.615,2023-06-22 04:50:00+00:00
100081,55+,F,Health,Tablet,South,1,9.54,2023-02-12 18:48:00+00:00
100082,45-54,F,News,Mobile,West,0,6.89,2023-03-14 00:36:00+00:00
100083,55+,F,Health,Web,South,0,12.385,2023-03-10 20:18:00+00:00
100084,35-44,M,Retail,Tablet,Midwest,0,11.12,2023-06-11 05:31:00+00:00
100085,25-34,F,News,Mobile,Southeast,0,7.215,2023-02-22 04:07:00+00:00
100086,25-34,M,Health,Web,Southeast,1,12.3063,2023-05-26 13:37:00+00:00
100087,45-54,M,Health,Tablet,West,0,8.98,2023-03-16 14:53:00+00:00
100088,18-24,F,Health,Mobile,Northeast,0,10.465,2023-06-22 04:58:00+00:00
100089,25-34,F,News,Mobile,Southeast,0,11.5,2023-01-01 00:17:00+00:00
100090,45-54,F,Finance,Web,West,1,8.06,2023-03-10 20:18:00+00:00
100091,45-54,M,Health,Mobile,West,0,8.0738,2023-06-09 03:57:00+00:00
100092,25-34,M,Housing,Tablet,Southeast,0,6.0925,2023-01-15 02:19:00+00:00
100093,18-24,M,News,Tablet,Northeast,0,11.56,2023-01-04 03:26:00+00:00
100094,45-54,F,Finance,Web,West,0,3.8037,2023-03-05 03:00:00+00:00
100095,25-34,M,Auto,Mobile,Southeast,0,12.3387,2023-06-21 15:33:00+00:00
100096,55+,F,Housing,Mobile,South,0,8.72,2023-05-22 09:54:00+00:00
100097,55+,M,Retail,Web,South,1,12.8963,2023-02-27 21:59:00+00:00
100098,45-54,M,Housing,Tablet,West,0,10.0062,2023-02-15 21:40:00+00:00
100099,55+,M,News,Tablet,South,0,7.5,2023-05-21 20:37:00+00:00
100100,55+,M,News,Tablet,South,1,11.1762,2023-05-22 21:54:00+00:00
