impression_id,age_group,gender,ad_category,platform,region,click_flag,spend_usd,impression_time
449451,25-34,F,Housing,Mobile,Northeast,0,6.72,2023-05-22 09:28:00+00:00
449454,35-44,F,Housing,Web,Midwest,0,12.9313,2023-01-06 17:43:00+00:00
449456,18-24,F,Housing,Mobile,Northeast,0,0.975,2023-04-11 04:22:00+00:00
449462,35-44,F,Housing,Tablet,Midwest,0,7.9662,2023-06-03 21:56:00+00:00
449473,18-24,F,Housing,Mobile,Northeast,1,9.76,2023-02-03 21:04:00+00:00
449481,35-44,F,Housing,Mobile,Midwest,0,11.66,2023-05-09 08:09:00+00:00
449484,18-24,F,Housing,Tablet,Northeast,0,1.8562,2023-03-07 05:09:00+00:00
449497,18-24,F,Housing,Mobile,Northeast,0,8.32,2023-05-22 09:54:00+00:00
449499,35-44,F,Housing,Web,Midwest,1,4.4737,2023-05-20 19:11:00+00:00
449501,25-34,F,Housing,Tablet,Northeast,0,13.2,2023-01-26 01:12:00+00:00
449504,55+,F,Housing,Mobile,South,0,4.795,2023-02-06 12:48:00+00:00
449516,35-44,F,Housing,Mobile,Midwest,0,3.7487,2023-05-20 07:54:00+00:00
449527,55+,F,Housing,Tablet,South,0,11.18,2023-05-25 00:12:00+00:00
449530,55+,F,Housing,Mobile,South,0,11.36,2023-01-14 13:10:00+00:00
449539,18-24,F,Housing,Tablet,Northeast,0,9.4,2023-06-25 07:59:00+00:00
449547,55+,F,Housing,Web,South,0,5.1813,2023-03-27 01:37:00+00:00
449548,18-24,F,Housing,Mobile,Northeast,0,7.8,2023-05-16 15:45:00+00:00
449549,35-44,F,Housing,Mobile,Midwest,1,7.505,2023-06-14 20:40:00+00:00
449551,25-34,F,Housing,Mobile,Northeast,0,6.4,2023-06-15 21:15:00+00:00
449557,35-44,F,Housing,Tablet,Midwest,1,8.14,2023-06-02 08:04:00+00:00
449560,55+,F,Housing,Web,South,0,14.32,2023-05-22 21:03:00+00:00
449561,55+,F,Housing,Web,South,0,11.1175,2023-05-15 14:36:00+00:00
449566,55+,F,Housing,Web,South,1,5.76,2023-02-03 09:39:00+00:00
449567,35-44,F,Housing,Mobile,Midwest,0,4.46,2023-06-18 00:15:00+00:00
449568,55+,F,Housing,Mobile,South,0,5.9925,2023-03-16 02:10:00+00:00
449585,18-24,F,Housing,Tablet,Northeast,0,11.7625,2023-04-21 02:41:00+00:00
449598,35-44,F,Housing,Mobile,Midwest,0,6.3613,2023-02-19 01:49:00+00:00
449601,25-34,F,Housing,Web,Northeast,0,15.04,2023-06-27 09:25:00+00:00
449606,55+,F,Housing,Tablet,South,1,10.905,2023-03-06 04:26:00+00:00
449614,18-24,F,Housing,Mobile,Northeast,0,12.88,2023-05-10 09:18:00+00:00
449632,18-24,F,Housing,Mobile,Northeast,0,9.6,2023-06-15 09:32:00+00:00
449642,18-24,F,Housing,Web,Northeast,0,5.535,2023-04-19 12:24:00+00:00
449651,25-34,F,Housing,Mobile,Northeast,0,6.84,2023-03-29 15:12:00+00:00
449665,35-44,F,Housing,Tablet,Midwest,0,10.44,2023-03-09 07:52:00+00:00
449667,55+,F,Housing,Tablet,South,0,8.5025,2023-01-23 10:03:00+00:00
449692,18-24,F,Housing,Web,Northeast,0,11.02,2023-06-06 00:05:00+00:00
449694,35-44,F,Housing,Tablet,Midwest,0,8.9488,2023-03-01 23:34:00+00:00
449699,18-24,F,Housing,Tablet,Northeast,0,4.2075,2023-01-07 06:26:00+00:00
449701,25-34,F,Housing,Web,Northeast,0,14.78,2023-02-14 08:14:00+00:00
449703,35-44,F,Housing,Tablet,Midwest,0,1.7612,2023-04-20 01:32:00+00:00
449739,55+,F,Housing,Tablet,South,1,10.5237,2023-03-01 11:51:00+00:00
449751,25-34,F,Housing,Mobile,Northeast,0,12.08,2023-03-11 21:35:00+00:00
449758,55+,F,Housing,Web,South,0,10.82,2023-05-27 14:03:00+00:00
449762,18-24,F,Housing,Mobile,Northeast,0,1.3712,2023-02-07 01:48:00+00:00
449766,35-44,F,Housing,Mobile,Midwest,0,12.4025,2023-03-04 02:51:00+00:00
449781,55+,F,Housing,Web,South,0,11.0925,2023-06-04 10:22:00+00:00
449796,55+,F,Housing,Web,South,0,1.1875,2023-04-21 14:15:00+00:00
449801,25-34,F,Housing,Web,Northeast,0,6.1,2023-01-31 06:12:00+00:00
449807,35-44,F,Housing,Mobile,Midwest,0,1.7725,2023-06-28 10:16:00+00:00
449808,18-24,F,Housing,Mobile,Northeast,1,2.7588,2023-03-29 15:12:00+00:00
449809,35-44,F,Housing,Tablet,Midwest,0,14.36,2023-05-04 03:00:00+00:00
449822,55+,F,Housing,Tablet,South,0,3.485,2023-05-09 20:26:00+00:00
449823,18-24,F,Housing,Web,Northeast,1,12.7888,2023-03-13 23:01:00+00:00
449842,35-44,F,Housing,Tablet,Midwest,1,6.58,2023-01-15 14:44:00+00:00
449851,25-34,F,Housing,Web,Northeast,0,14.98,2023-06-04 10:04:00+00:00
449856,35-44,F,Housing,Tablet,Midwest,0,7.7787,2023-01-04 15:09:00+00:00
449868,35-44,F,Housing,Tablet,Midwest,0,2.4863,2023-03-31 05:12:00+00:00
449879,35-44,F,Housing,Mobile,Midwest,0,7.3012,2023-03-23 09:28:00+00:00
449884,55+,F,Housing,Web,South,1,7.4,2023-03-17 15:19:00+00:00
449885,18-24,F,Housing,Tablet,Northeast,1,11.08,2023-02-14 08:49:00+00:00
449898,35-44,F,Housing,Mobile,Midwest,0,6.6525,2023-05-23 10:03:00+00:00
449901,25-34,F,Housing,Web,Northeast,0,10.48,2023-03-11 09:35:00+00:00
449920,18-24,F,Housing,Tablet,Northeast,0,12.84,2023-06-17 23:49:00+00:00
449942,35-44,F,Housing,Mobile,Midwest,0,9.5988,2023-04-30 23:08:00+00:00
449951,25-34,F,Housing,Mobile,Northeast,0,12.36,2023-02-13 19:40:00+00:00
449978,35-44,F,Housing,Mobile,Midwest,1,12.3375,2023-04-21 14:32:00+00:00
449996,55+,F,Housing,Mobile,South,1,8.0038,2023-05-04 03:26:00+00:00
450001,25-34,F,Housing,Tablet,Northeast,1,9.12,2023-06-11 05:31:00+00:00
450007,18-24,F,Housing,Tablet,Northeast,0,5.82,2023-04-27 20:25:00+00:00
450009,18-24,F,Housing,Mobile,Northeast,0,10.4337,2023-01-08 19:09:00+00:00
450023,18-24,F,Housing,Mobile,Northeast,1,12.1687,2023-02-05 23:22:00+00:00
450051,25-34,F,Housing,Tablet,Northeast,0,13.38,2023-04-25 06:24:00+00:00
450053,55+,F,Housing,Web,South,0,5.2675,2023-05-15 14:44:00+00:00
450055,55+,F,Housing,Web,South,0,11.06,2023-01-19 18:54:00+00:00
450063,55+,F,Housing,Tablet,South,0,10.5663,2023-03-15 13:36:00+00:00
450078,35-44,F,Housing,Mobile,Midwest,0,4.1575,2023-05-07 06:52:00+00:00
450079,55+,F,Housing,Tablet,South,0,5.8,2023-02-05 11:39:00+00:00
450085,18-24,F,Housing,Tablet,Northeast,0,12.14,2023-04-23 16:50:00+00:00
450087,18-24,F,Housing,Mobile,Northeast,0,9.2462,2023-06-27 21:08:00+00:00
450101,25-34,F,Housing,Mobile,Northeast,0,8.8,2023-06-15 21:49:00+00:00
450127,35-44,F,Housing,Mobile,Midwest,0,10.7,2023-03-22 08:11:00+00:00
450131,35-44,F,Housing,Web,Midwest,0,12.7613,2023-03-31 17:29:00+00:00
450143,35-44,F,Housing,Tablet,Midwest,0,3.1625,2023-02-20 02:24:00+00:00
450144,18-24,F,Housing,Mobile,Northeast,0,3.435,2023-05-29 04:21:00+00:00
450146,18-24,F,Housing,Web,Northeast,1,9.0988,2023-05-20 07:11:00+00:00
450151,25-34,F,Housing,Web,Northeast,1,7.8,2023-02-25 19:16:00+00:00
450152,35-44,F,Housing,Mobile,Midwest,0,0.9625,2023-04-21 02:41:00+00:00
450187,35-44,F,Housing,Mobile,Midwest,0,13.78,2023-06-04 22:56:00+00:00
450191,35-44,F,Housing,Web,Midwest,0,4.6387,2023-04-02 07:04:00+00:00
450201,25-34,F,Housing,Tablet,Northeast,1,6.06,2023-05-29 16:46:00+00:00
450223,55+,F,Housing,Mobile,South,0,14.42,2023-02-16 10:49:00+00:00
450251,25-34,F,Housing,Mobile,Northeast,1,15.3,2023-04-01 18:55:00+00:00
450256,35-44,F,Housing,Tablet,Midwest,1,8.84,2023-05-08 07:18:00+00:00
450257,35-44,F,Housing,Tablet,Midwest,0,7.5637,2023-05-12 11:10:00+00:00
450262,18-24,F,Housing,Web,Northeast,0,12.98,2023-03-16 02:53:00+00:00
450271,55+,F,Housing,Mobile,South,0,8.98,2023-04-25 06:24:00+00:00
450301,25-34,F,Housing,Mobile,Northeast,0,10.08,2023-03-11 21:35:00+00:00
450303,55+,F,Housing,Tablet,South,0,7.3388,2023-06-01 07:47:00+00:00
450310,55+,F,Housing,Mobile,South,0,6.98,2023-06-24 18:24:00+00:00
450315,55+,F,Housing,Mobile,South,0,5.3487,2023-04-10 15:31:00+00:00
450316,35-44,F,Housing,Tablet,Midwest,0,7.44,2023-01-18 05:53:00+00:00
450343,55+,F,Housing,Tablet,South,0,13.12,2023-01-22 09:45:00+00:00
450350,35-44,F,Housing,Tablet,Midwest,0,3.1175,2023-05-15 14:53:00+00:00
450351,25-34,F,Housing,Mobile,Northeast,1,11.26,2023-04-19 00:24:00+00:00
450356,35-44,F,Housing,Tablet,Midwest,1,10.165,2023-02-02 20:38:00+00:00
450401,25-34,F,Housing,Tablet,Northeast,0,12.94,2023-04-03 20:38:00+00:00
450407,55+,F,Housing,Tablet,South,0,3.315,2023-05-13 12:36:00+00:00
450420,55+,F,Housing,Web,South,1,6.4713,2023-02-07 01:22:00+00:00
450448,35-44,F,Housing,Web,Midwest,0,9.12,2023-01-02 01:34:00+00:00
450451,25-34,F,Housing,Web,Northeast,0,5.84,2023-02-27 09:59:00+00:00
450460,35-44,F,Housing,Mobile,Midwest,1,6.44,2023-05-08 19:52:00+00:00
450461,55+,F,Housing,Tablet,South,1,12.59,2023-06-02 08:38:00+00:00
450470,18-24,F,Housing,Tablet,Northeast,0,12.07,2023-06-26 08:08:00+00:00
450472,35-44,F,Housing,Mobile,Midwest,0,15.04,2023-02-27 21:59:00+00:00
450481,35-44,F,Housing,Web,Midwest,1,15.46,2023-03-20 18:36:00+00:00
450495,35-44,F,Housing,Tablet,Midwest,0,2.5137,2023-02-21 03:33:00+00:00
450501,25-34,F,Housing,Web,Northeast,0,9.38,2023-01-15 14:19:00+00:00
450509,18-24,F,Housing,Tablet,Northeast,0,9.4663,2023-05-14 13:10:00+00:00
450533,55+,F,Housing,Tablet,South,0,3.4725,2023-04-09 02:14:00+00:00
450551,25-34,F,Housing,Web,Northeast,0,13.48,2023-04-10 15:39:00+00:00
450564,35-44,F,Housing,Mobile,Midwest,0,12.3613,2023-05-30 17:12:00+00:00
450565,35-44,F,Housing,Mobile,Midwest,0,9.58,2023-02-14 08:23:00+00:00
450585,55+,F,Housing,Web,South,1,0.8075,2023-04-17 22:58:00+00:00
450594,18-24,F,Housing,Mobile,Northeast,0,10.7125,2023-02-20 02:41:00+00:00
450596,18-24,F,Housing,Tablet,Northeast,0,5.9075,2023-03-08 06:35:00+00:00
450601,25-34,F,Housing,Mobile,Northeast,0,5.72,2023-04-22 03:24:00+00:00
450602,35-44,F,Housing,Tablet,Midwest,0,11.43,2023-01-25 00:54:00+00:00
450605,18-24,F,Housing,Mobile,Northeast,1,6.185,2023-01-09 20:09:00+00:00
450610,18-24,F,Housing,Web,Northeast,1,10.52,2023-06-01 07:13:00+00:00
450614,55+,F,Housing,Tablet,South,1,10.0575,2023-01-27 14:20:00+00:00
450630,18-24,F,Housing,Tablet,Northeast,1,3.4213,2023-06-07 01:39:00+00:00
450651,25-34,F,Housing,Mobile,Northeast,0,6.26,2023-06-08 02:05:00+00:00
450662,18-24,F,Housing,Mobile,Northeast,0,8.79,2023-05-13 00:18:00+00:00
450664,35-44,F,Housing,Mobile,Midwest,1,15.04,2023-05-18 05:11:00+00:00
450670,18-24,F,Housing,Mobile,Northeast,0,10.42,2023-03-28 02:46:00+00:00
450690,55+,F,Housing,Mobile,South,0,3.17,2023-03-18 16:02:00+00:00
450701,25-34,F,Housing,Mobile,Northeast,0,11.98,2023-05-05 04:17:00+00:00
450707,55+,F,Housing,Mobile,South,0,5.9375,2023-01-11 22:35:00+00:00
450708,55+,F,Housing,Tablet,South,1,1.6075,2023-03-28 14:55:00+00:00
450722,18-24,F,Housing,Mobile,Northeast,1,7.5812,2023-01-06 17:26:00+00:00
450723,35-44,F,Housing,Tablet,Midwest,1,12.0762,2023-04-12 05:14:00+00:00
450728,55+,F,Housing,Tablet,South,0,7.6037,2023-02-13 19:31:00+00:00
450730,18-24,F,Housing,Mobile,Northeast,1,7.86,2023-06-28 22:16:00+00:00
450732,55+,F,Housing,Web,South,0,10.7475,2023-02-08 14:48:00+00:00
450733,35-44,F,Housing,Mobile,Midwest,0,10.36,2023-04-14 07:31:00+00:00
450751,25-34,F,Housing,Mobile,Northeast,1,11.86,2023-05-19 18:36:00+00:00
450758,35-44,F,Housing,Mobile,Midwest,0,3.955,2023-03-26 12:29:00+00:00
450763,18-24,F,Housing,Tablet,Northeast,1,15.34,2023-06-22 16:50:00+00:00
450777,18-24,F,Housing,Web,Northeast,0,8.29,2023-02-02 08:13:00+00:00
450784,35-44,F,Housing,Mobile,Midwest,0,10.36,2023-02-13 07:40:00+00:00
450787,55+,F,Housing,Tablet,South,1,9.16,2023-03-05 15:34:00+00:00
450792,18-24,F,Housing,Web,Northeast,0,5.5475,2023-04-29 22:59:00+00:00
450793,35-44,F,Housing,Tablet,Midwest,0,12.52,2023-05-12 23:18:00+00:00
450796,18-24,F,Housing,Mobile,Northeast,0,6.3,2023-04-11 16:48:00+00:00
450801,25-34,F,Housing,Tablet,Northeast,0,6.32,2023-04-12 17:57:00+00:00
450809,35-44,F,Housing,Mobile,Midwest,1,8.4025,2023-05-03 02:51:00+00:00
450810,35-44,F,Housing,Tablet,Midwest,1,6.0113,2023-03-11 09:52:00+00:00
450822,18-24,F,Housing,Mobile,Northeast,0,1.0813,2023-03-27 01:37:00+00:00
450851,25-34,F,Housing,Web,Northeast,1,13.6,2023-01-26 01:46:00+00:00
450869,55+,F,Housing,Tablet,South,0,8.1537,2023-05-24 11:29:00+00:00
450870,55+,F,Housing,Web,South,0,3.57,2023-02-06 00:39:00+00:00
450871,55+,F,Housing,Web,South,0,13.46,2023-04-09 02:31:00+00:00
450873,55+,F,Housing,Mobile,South,1,10.57,2023-04-07 00:13:00+00:00
450879,35-44,F,Housing,Tablet,Midwest,0,7.9887,2023-05-12 23:35:00+00:00
450901,25-34,F,Housing,Tablet,Northeast,0,5.54,2023-05-23 22:11:00+00:00
450922,55+,F,Housing,Tablet,South,1,6.46,2023-06-18 12:41:00+00:00
450932,35-44,F,Housing,Tablet,Midwest,0,3.875,2023-01-01 12:08:00+00:00
450945,35-44,F,Housing,Web,Midwest,0,10.48,2023-01-05 16:09:00+00:00
450946,55+,F,Housing,Tablet,South,0,14.5,2023-04-21 14:24:00+00:00
450948,18-24,F,Housing,Web,Northeast,0,1.115,2023-03-14 12:27:00+00:00
450951,25-34,F,Housing,Tablet,Northeast,0,8.36,2023-05-24 23:03:00+00:00
450955,55+,F,Housing,Web,South,0,15.06,2023-01-19 06:28:00+00:00
450960,35-44,F,Housing,Tablet,Midwest,1,5.075,2023-01-21 20:02:00+00:00
450964,35-44,F,Housing,Tablet,Midwest,0,6.56,2023-04-24 17:07:00+00:00
450965,55+,F,Housing,Mobile,South,0,5.2525,2023-02-12 18:31:00+00:00
450972,55+,F,Housing,Web,South,0,12.4413,2023-01-14 01:19:00+00:00
450975,55+,F,Housing,Web,South,0,1.5725,2023-03-20 18:54:00+00:00
450984,35-44,F,Housing,Mobile,Midwest,0,8.2737,2023-03-01 11:42:00+00:00
450989,18-24,F,Housing,Web,Northeast,0,4.7775,2023-02-12 06:06:00+00:00
451000,55+,F,Housing,Web,South,1,8.64,2023-04-28 09:08:00+00:00
451001,25-34,F,Housing,Web,Northeast,0,10.48,2023-06-19 13:58:00+00:00
451003,55+,F,Housing,Tablet,South,1,6.36,2023-05-24 11:29:00+00:00
451007,18-24,F,Housing,Web,Northeast,0,12.58,2023-06-14 08:57:00+00:00
451023,18-24,F,Housing,Tablet,Northeast,1,9.2112,2023-03-31 17:47:00+00:00
451051,25-34,F,Housing,Mobile,Northeast,0,12.44,2023-01-08 19:35:00+00:00
451067,35-44,F,Housing,Tablet,Midwest,0,1.8313,2023-03-07 17:26:00+00:00
451070,18-24,F,Housing,Tablet,Northeast,1,4.69,2023-04-23 16:50:00+00:00
451090,18-24,F,Housing,Web,Northeast,1,13.78,2023-06-24 06:42:00+00:00
451091,18-24,F,Housing,Mobile,Northeast,0,8.6375,2023-04-01 06:38:00+00:00
451101,25-34,F,Housing,Tablet,Northeast,0,8.06,2023-05-29 04:21:00+00:00
451107,35-44,F,Housing,Tablet,Midwest,0,9.5175,2023-02-24 06:07:00+00:00
451121,35-44,F,Housing,Web,Midwest,0,3.0663,2023-04-04 21:21:00+00:00
451134,35-44,F,Housing,Mobile,Midwest,1,11.1225,2023-04-29 10:08:00+00:00
451135,18-24,F,Housing,Mobile,Northeast,0,6.16,2023-01-14 13:44:00+00:00
451151,25-34,F,Housing,Mobile,Northeast,0,15.02,2023-04-07 00:30:00+00:00
451155,55+,F,Housing,Tablet,South,0,2.19,2023-02-02 08:30:00+00:00
451168,55+,F,Housing,Tablet,South,0,6.3,2023-05-01 12:51:00+00:00
451178,18-24,F,Housing,Mobile,Northeast,0,12.9038,2023-04-14 19:31:00+00:00
451180,18-24,F,Housing,Web,Northeast,0,11.06,2023-04-29 22:59:00+00:00
451186,55+,F,Housing,Mobile,South,1,8.72,2023-03-23 09:45:00+00:00
451190,55+,F,Housing,Web,South,0,11.4488,2023-03-21 07:54:00+00:00
451193,55+,F,Housing,Tablet,South,1,11.6788,2023-01-04 15:26:00+00:00
451201,25-34,F,Housing,Web,Northeast,0,6.8,2023-01-26 13:55:00+00:00
451205,18-24,F,Housing,Web,Northeast,1,10.175,2023-05-21 20:37:00+00:00
451225,18-24,F,Housing,Tablet,Northeast,0,10.68,2023-03-21 19:11:00+00:00
451226,18-24,F,Housing,Mobile,Northeast,0,6.92,2023-06-06 00:22:00+00:00
451227,35-44,F,Housing,Mobile,Midwest,1,5.1238,2023-05-20 19:02:00+00:00
451230,55+,F,Housing,Mobile,South,0,6.6638,2023-05-12 11:01:00+00:00
451235,18-24,F,Housing,Mobile,Northeast,1,5.5225,2023-05-19 18:02:00+00:00
451236,55+,F,Housing,Mobile,South,1,1.64,2023-01-13 00:44:00+00:00
451238,18-24,F,Housing,Web,Northeast,1,10.6025,2023-05-03 02:43:00+00:00
451251,25-34,F,Housing,Tablet,Northeast,0,15.42,2023-02-06 12:48:00+00:00
451252,55+,F,Housing,Web,South,0,7.94,2023-03-04 02:43:00+00:00
451261,35-44,F,Housing,Web,Midwest,1,13.12,2023-05-22 21:20:00+00:00
451269,35-44,F,Housing,Web,Midwest,0,3.9762,2023-01-22 21:20:00+00:00
451280,18-24,F,Housing,Tablet,Northeast,0,6.58,2023-02-14 08:14:00+00:00
451287,55+,F,Housing,Mobile,South,1,8.0338,2023-01-08 19:09:00+00:00
451293,55+,F,Housing,Mobile,South,1,4.5875,2023-01-11 22:10:00+00:00
451301,25-34,F,Housing,Tablet,Northeast,0,7.76,2023-02-03 21:30:00+00:00
451317,18-24,F,Housing,Mobile,Northeast,0,11.9488,2023-01-20 07:02:00+00:00
451318,35-44,F,Housing,Mobile,Midwest,0,14.74,2023-05-03 14:51:00+00:00
451332,55+,F,Housing,Tablet,South,1,4.1688,2023-04-06 23:30:00+00:00
451340,55+,F,Housing,Mobile,South,0,4.1487,2023-01-20 07:11:00+00:00
451342,18-24,F,Housing,Mobile,Northeast,0,5.6,2023-06-15 21:06:00+00:00
451346,18-24,F,Housing,Tablet,Northeast,0,1.15,2023-03-22 08:02:00+00:00
451351,25-34,F,Housing,Mobile,Northeast,0,14.74,2023-03-24 10:54:00+00:00
451353,35-44,F,Housing,Tablet,Midwest,0,10.165,2023-03-14 12:53:00+00:00
451391,35-44,F,Housing,Tablet,Midwest,1,6.5512,2023-03-03 01:51:00+00:00
451395,18-24,F,Housing,Tablet,Northeast,0,9.09,2023-02-22 16:50:00+00:00
451401,25-34,F,Housing,Mobile,Northeast,0,6.16,2023-02-03 09:47:00+00:00
451402,55+,F,Housing,Mobile,South,0,9.64,2023-01-08 07:35:00+00:00
451406,55+,F,Housing,Web,South,0,2.1963,2023-06-27 21:16:00+00:00
451410,35-44,F,Housing,Tablet,Midwest,0,7.6625,2023-05-31 18:04:00+00:00
451421,35-44,F,Housing,Tablet,Midwest,0,3.2575,2023-03-28 14:46:00+00:00
451427,55+,F,Housing,Web,South,0,5.09,2023-03-14 00:10:00+00:00
451439,35-44,F,Housing,Web,Midwest,0,1.89,2023-05-13 00:01:00+00:00
451451,25-34,F,Housing,Mobile,Northeast,0,10.0,2023-01-26 13:55:00+00:00
451456,35-44,F,Housing,Web,Midwest,0,14.84,2023-06-17 11:41:00+00:00
451471,55+,F,Housing,Web,South,1,12.0,2023-04-16 09:23:00+00:00
451472,35-44,F,Housing,Web,Midwest,1,0.9912,2023-01-14 01:53:00+00:00
451477,55+,F,Housing,Web,South,0,15.1,2023-02-10 16:48:00+00:00
451482,35-44,F,Housing,Mobile,Midwest,0,10.0575,2023-01-27 14:12:00+00:00
451484,35-44,F,Housing,Web,Midwest,1,11.195,2023-05-17 04:45:00+00:00
451492,35-44,F,Housing,Web,Midwest,0,9.64,2023-01-08 07:52:00+00:00
451501,25-34,F,Housing,Tablet,Northeast,0,7.8,2023-06-05 23:30:00+00:00
451502,55+,F,Housing,Tablet,South,0,9.9663,2023-04-24 05:59:00+00:00
451503,35-44,F,Housing,Tablet,Midwest,1,0.935,2023-05-29 04:12:00+00:00
451508,18-24,F,Housing,Tablet,Northeast,0,4.6113,2023-03-31 17:04:00+00:00
451511,35-44,F,Housing,Web,Midwest,0,3.4013,2023-05-22 09:45:00+00:00
451529,18-24,F,Housing,Web,Northeast,1,7.9713,2023-01-18 17:11:00+00:00
451542,18-24,F,Housing,Web,Northeast,1,1.9487,2023-03-21 07:11:00+00:00
451547,35-44,F,Housing,Mobile,Midwest,0,5.1762,2023-01-22 21:03:00+00:00
451551,25-34,F,Housing,Tablet,Northeast,1,6.96,2023-01-14 13:44:00+00:00
451594,35-44,F,Housing,Web,Midwest,0,12.76,2023-06-13 19:57:00+00:00
