impression_id,age_group,gender,ad_category,platform,region,click_flag,spend_usd,impression_time
401802,25-34,F,News,Tablet,Southeast,1,0.765,2023-03-14 12:44:00+00:00
401803,35-44,M,News,Tablet,Midwest,0,11.9,2023-03-02 12:25:00+00:00
401804,25-34,M,Health,Mobile,Southeast,0,12.3313,2023-02-15 09:06:00+00:00
401805,45-54,F,Retail,Web,West,0,9.6725,2023-01-19 18:28:00+00:00
401806,18-24,F,Auto,Mobile,Northeast,0,14.46,2023-05-09 08:44:00+00:00
401807,55+,F,Housing,Tablet,South,0,5.5012,2023-03-23 09:11:00+00:00
401808,35-44,F,Housing,Mobile,Midwest,1,5.4688,2023-04-06 23:56:00+00:00
401809,55+,M,News,Mobile,South,1,11.88,2023-03-01 11:51:00+00:00
401810,45-54,M,Housing,Mobile,West,0,5.03,2023-02-14 08:14:00+00:00
401811,18-24,F,Auto,Tablet,Northeast,0,10.0512,2023-06-11 17:05:00+00:00
401812,25-34,F,Finance,Mobile,Southeast,1,12.78,2023-06-14 20:40:00+00:00
401813,35-44,M,Retail,Web,Midwest,0,7.8388,2023-06-21 15:07:00+00:00
401814,35-44,M,News,Web,Midwest,0,12.2525,2023-03-04 02:00:00+00:00
401815,25-34,F,Retail,Mobile,Southeast,0,14.1,2023-05-11 10:18:00+00:00
401816,55+,M,News,Mobile,South,0,7.3513,2023-02-11 17:31:00+00:00
401817,18-24,F,Health,Mobile,Northeast,0,8.2387,2023-02-01 07:13:00+00:00
401818,25-34,F,Finance,Mobile,Southeast,0,6.54,2023-06-02 08:21:00+00:00
401819,55+,F,Auto,Mobile,South,0,11.4738,2023-06-09 03:39:00+00:00
401820,35-44,F,Housing,Tablet,Midwest,0,6.5287,2023-01-04 15:17:00+00:00
401821,18-24,M,News,Mobile,Northeast,1,12.7,2023-01-21 20:11:00+00:00
401822,18-24,M,Finance,Mobile,Northeast,0,9.8987,2023-05-20 07:02:00+00:00
401823,25-34,F,News,Tablet,Southeast,0,4.0612,2023-01-30 17:29:00+00:00
401824,25-34,M,Auto,Web,Southeast,0,8.98,2023-06-04 22:30:00+00:00
401825,55+,M,Finance,Mobile,South,0,0.53,2023-02-14 08:06:00+00:00
401826,18-24,F,Housing,Web,Northeast,0,10.8038,2023-01-24 11:03:00+00:00
401827,25-34,F,Retail,Tablet,Southeast,0,8.26,2023-02-28 22:25:00+00:00
401828,45-54,F,Retail,Tablet,West,0,5.7225,2023-06-08 02:48:00+00:00
401829,35-44,F,Health,Web,Midwest,0,6.3688,2023-02-05 23:47:00+00:00
401830,35-44,F,Auto,Mobile,Midwest,1,11.86,2023-06-28 10:59:00+00:00
401831,18-24,M,Retail,Tablet,Northeast,0,6.1975,2023-02-28 22:42:00+00:00
401832,55+,M,Finance,Mobile,South,0,11.7575,2023-01-07 06:09:00+00:00
401833,18-24,M,News,Web,Northeast,0,12.42,2023-04-17 10:23:00+00:00
401834,55+,M,News,Tablet,South,0,10.1837,2023-02-17 11:49:00+00:00
401835,25-34,M,Housing,Web,Southeast,0,6.3575,2023-01-07 06:35:00+00:00
401836,45-54,F,News,Tablet,West,0,14.22,2023-01-17 04:19:00+00:00
401837,35-44,M,Finance,Web,Midwest,0,11.135,2023-01-29 04:46:00+00:00
401838,45-54,M,Auto,Tablet,West,1,9.4575,2023-05-07 06:18:00+00:00
401839,55+,M,News,Mobile,South,0,7.32,2023-06-21 03:15:00+00:00
401840,18-24,F,Auto,Tablet,Northeast,0,8.205,2023-04-15 20:49:00+00:00
401841,45-54,M,Housing,Tablet,West,1,8.9625,2023-01-11 10:27:00+00:00
401842,25-34,M,Housing,Web,Southeast,0,5.5,2023-02-10 16:31:00+00:00
401843,35-44,F,Housing,Web,Midwest,0,5.7038,2023-02-13 19:06:00+00:00
401844,55+,M,Retail,Mobile,South,0,8.1875,2023-04-21 14:15:00+00:00
401845,45-54,M,Auto,Tablet,West,0,7.7,2023-05-11 22:10:00+00:00
401846,35-44,M,Finance,Tablet,Midwest,0,10.34,2023-04-03 08:21:00+00:00
401847,35-44,F,Auto,Web,Midwest,0,2.8025,2023-06-12 18:06:00+00:00
401848,25-34,M,Auto,Tablet,Southeast,0,13.42,2023-03-18 16:02:00+00:00
401849,18-24,M,News,Mobile,Northeast,1,7.06,2023-04-19 00:32:00+00:00
401850,55+,F,Auto,Web,South,0,6.2275,2023-03-04 14:08:00+00:00
401851,25-34,F,Housing,Tablet,Northeast,0,8.76,2023-03-05 15:34:00+00:00
401852,45-54,F,Finance,Tablet,West,1,9.8025,2023-05-03 02:26:00+00:00
401853,18-24,M,Retail,Web,Northeast,0,7.26,2023-05-09 08:18:00+00:00
401854,45-54,M,Housing,Tablet,West,0,11.98,2023-03-26 12:12:00+00:00
401855,55+,M,Retail,Tablet,South,1,3.4325,2023-01-27 02:20:00+00:00
401856,55+,F,Health,Tablet,South,0,1.1012,2023-01-22 09:45:00+00:00
401857,25-34,F,Retail,Web,Southeast,0,10.96,2023-03-15 01:53:00+00:00
401858,45-54,F,Finance,Mobile,West,0,0.5825,2023-06-16 10:49:00+00:00
401859,18-24,F,Auto,Tablet,Northeast,0,6.8975,2023-06-28 22:25:00+00:00
401860,25-34,F,News,Mobile,Southeast,0,8.58,2023-06-04 10:13:00+00:00
401861,18-24,M,Finance,Web,Northeast,0,5.5912,2023-02-03 09:39:00+00:00
401862,35-44,M,Finance,Web,Midwest,0,11.8912,2023-06-03 09:56:00+00:00
401863,25-34,M,Auto,Tablet,Southeast,0,12.1,2023-03-12 22:18:00+00:00
401864,45-54,M,Health,Web,West,0,2.7963,2023-05-18 05:28:00+00:00
401865,55+,F,Health,Tablet,South,1,3.5187,2023-01-16 15:02:00+00:00
401866,55+,M,News,Mobile,South,0,8.42,2023-02-16 10:58:00+00:00
401867,45-54,F,News,Mobile,West,1,3.285,2023-05-29 04:29:00+00:00
401868,55+,M,Finance,Tablet,South,0,10.32,2023-02-26 08:50:00+00:00
401869,55+,F,Auto,Mobile,South,0,13.52,2023-02-11 05:40:00+00:00
401870,55+,M,Retail,Web,South,0,10.4475,2023-06-28 22:42:00+00:00
401871,55+,M,News,Mobile,South,1,7.87,2023-03-18 16:02:00+00:00
401872,35-44,M,Retail,Mobile,Midwest,0,11.96,2023-03-25 23:46:00+00:00
401873,45-54,M,Health,Mobile,West,0,12.6562,2023-03-07 05:09:00+00:00
401874,55+,F,Health,Tablet,South,0,6.1025,2023-01-23 10:20:00+00:00
401875,55+,F,Health,Tablet,South,1,6.86,2023-05-09 20:01:00+00:00
401876,18-24,M,Finance,Web,Northeast,0,0.525,2023-05-21 20:28:00+00:00
401877,55+,F,Housing,Mobile,South,1,0.6925,2023-04-25 18:16:00+00:00
401878,45-54,F,Retail,Tablet,West,0,6.28,2023-04-10 03:39:00+00:00
401879,18-24,F,Housing,Mobile,Northeast,1,5.4325,2023-05-07 18:26:00+00:00
401880,18-24,F,Auto,Mobile,Northeast,0,4.4238,2023-04-10 03:48:00+00:00
401881,18-24,M,Finance,Tablet,Northeast,0,15.1,2023-02-10 16:05:00+00:00
401882,55+,M,News,Mobile,South,1,10.3275,2023-05-23 22:03:00+00:00
401883,35-44,F,Auto,Tablet,Midwest,0,11.6062,2023-05-06 05:26:00+00:00
401884,45-54,M,Health,Web,West,0,6.16,2023-05-14 13:44:00+00:00
401885,25-34,M,Health,Tablet,Southeast,0,7.045,2023-05-17 04:53:00+00:00
401886,55+,M,Retail,Mobile,South,0,10.8275,2023-05-03 14:00:00+00:00
401887,25-34,M,Housing,Web,Southeast,1,12.94,2023-06-22 16:07:00+00:00
401888,55+,M,News,Mobile,South,1,8.955,2023-05-05 04:43:00+00:00
401889,35-44,M,Finance,Web,Midwest,0,3.1412,2023-05-14 01:44:00+00:00
401890,25-34,M,Auto,Mobile,Southeast,1,14.14,2023-03-14 12:44:00+00:00
401891,18-24,M,News,Tablet,Northeast,0,6.065,2023-04-23 04:50:00+00:00
401892,25-34,F,News,Mobile,Southeast,0,12.3963,2023-04-08 13:48:00+00:00
401893,35-44,F,Auto,Web,Midwest,1,11.42,2023-02-06 00:48:00+00:00
401894,45-54,M,Auto,Mobile,West,1,6.575,2023-05-21 20:20:00+00:00
401895,18-24,F,Housing,Mobile,Northeast,0,1.095,2023-06-06 12:39:00+00:00
401896,35-44,M,Retail,Mobile,Midwest,0,14.18,2023-02-24 18:33:00+00:00
401897,35-44,M,News,Web,Midwest,0,7.6963,2023-06-07 13:48:00+00:00
401898,18-24,F,Health,Tablet,Northeast,0,9.5412,2023-01-14 01:44:00+00:00
401899,45-54,M,Health,Mobile,West,0,13.2,2023-03-07 05:09:00+00:00
401900,25-34,F,Retail,Tablet,Southeast,0,5.8075,2023-04-17 22:06:00+00:00
401901,25-34,F,Housing,Mobile,Northeast,1,8.76,2023-05-24 23:37:00+00:00
401902,25-34,F,News,Web,Southeast,0,14.02,2023-05-27 02:38:00+00:00
401903,45-54,F,Retail,Tablet,West,0,1.4475,2023-01-19 06:54:00+00:00
401904,45-54,M,Health,Web,West,0,7.115,2023-04-23 04:16:00+00:00
401905,35-44,M,News,Web,Midwest,0,7.6,2023-01-06 05:35:00+00:00
401906,35-44,M,Retail,Tablet,Midwest,1,5.055,2023-03-26 12:46:00+00:00
401907,18-24,F,Auto,Tablet,Northeast,1,5.8238,2023-01-20 19:28:00+00:00
401908,18-24,M,Retail,Web,Northeast,0,10.78,2023-04-15 08:06:00+00:00
401909,25-34,M,Auto,Web,Southeast,0,5.785,2023-03-30 04:29:00+00:00
401910,55+,M,News,Tablet,South,0,9.4075,2023-02-16 22:32:00+00:00
401911,45-54,M,Housing,Web,West,1,9.86,2023-03-20 18:36:00+00:00
401912,18-24,F,Auto,Tablet,Northeast,1,6.6588,2023-01-08 07:43:00+00:00
401913,35-44,F,Housing,Tablet,Midwest,0,6.2862,2023-03-31 05:29:00+00:00
401914,35-44,F,Housing,Tablet,Midwest,0,12.66,2023-06-08 02:48:00+00:00
401915,35-44,M,News,Mobile,Midwest,1,4.79,2023-06-22 16:41:00+00:00
401916,45-54,F,Retail,Web,West,0,4.8175,2023-01-15 14:10:00+00:00
401917,55+,M,Finance,Mobile,South,0,8.86,2023-05-29 16:46:00+00:00
401918,25-34,M,Housing,Web,Southeast,0,3.04,2023-01-13 00:36:00+00:00
401919,18-24,M,Finance,Mobile,Northeast,1,0.8225,2023-06-08 02:05:00+00:00
401920,25-34,M,Auto,Web,Southeast,0,7.92,2023-03-03 01:17:00+00:00
401921,25-34,F,News,Tablet,Southeast,0,6.5113,2023-05-30 17:29:00+00:00
401922,55+,F,Auto,Mobile,South,0,6.8463,2023-04-08 13:39:00+00:00
401923,35-44,F,Health,Mobile,Midwest,0,11.12,2023-03-23 21:37:00+00:00
401924,35-44,M,News,Tablet,Midwest,0,4.9037,2023-06-13 19:23:00+00:00
401925,45-54,F,Finance,Mobile,West,0,7.8613,2023-01-10 09:52:00+00:00
401926,55+,F,Housing,Web,South,0,8.12,2023-02-01 19:13:00+00:00
401927,45-54,F,Retail,Web,West,0,11.7925,2023-06-04 10:56:00+00:00
401928,55+,F,Housing,Web,South,0,12.5575,2023-05-27 14:12:00+00:00
401929,18-24,F,Health,Web,Northeast,1,11.58,2023-03-06 16:34:00+00:00
401930,45-54,M,Auto,Tablet,West,0,1.8538,2023-01-24 11:29:00+00:00
401931,45-54,M,Auto,Mobile,West,0,6.505,2023-01-25 12:29:00+00:00
401932,45-54,M,Auto,Mobile,West,0,6.1,2023-06-20 14:07:00+00:00
401933,25-34,M,Auto,Mobile,Southeast,0,6.7812,2023-04-16 09:06:00+00:00
401934,25-34,M,Housing,Tablet,Southeast,0,3.7725,2023-05-19 18:28:00+00:00
401935,25-34,F,News,Tablet,Southeast,0,13.12,2023-04-12 05:48:00+00:00
401936,55+,F,Housing,Web,South,0,12.1638,2023-01-12 11:27:00+00:00
401937,18-24,M,Finance,Tablet,Northeast,0,7.8637,2023-05-12 11:27:00+00:00
401938,45-54,F,Finance,Mobile,West,0,8.34,2023-03-24 10:11:00+00:00
401939,55+,M,News,Tablet,South,0,8.8362,2023-02-19 13:32:00+00:00
401940,25-34,M,Health,Web,Southeast,0,2.0075,2023-05-07 06:00:00+00:00
401941,18-24,F,Auto,Web,Northeast,0,6.48,2023-05-30 05:29:00+00:00
401942,35-44,M,Finance,Mobile,Midwest,1,7.7062,2023-01-26 13:37:00+00:00
401943,35-44,M,News,Mobile,Midwest,0,1.1513,2023-03-23 09:03:00+00:00
401944,18-24,M,Finance,Web,Northeast,0,12.68,2023-01-20 07:45:00+00:00
401945,35-44,F,Housing,Tablet,Midwest,0,3.6612,2023-01-30 17:47:00+00:00
401946,35-44,M,Retail,Mobile,Midwest,0,10.7012,2023-02-11 17:48:00+00:00
401947,45-54,M,Health,Web,West,0,15.26,2023-01-29 04:55:00+00:00
401948,18-24,M,Finance,Mobile,Northeast,0,3.5612,2023-04-20 01:58:00+00:00
401949,35-44,M,Finance,Tablet,Midwest,0,7.8025,2023-04-13 18:40:00+00:00
401950,45-54,F,News,Tablet,West,0,8.44,2023-02-17 23:15:00+00:00
401951,25-34,F,Housing,Tablet,Northeast,0,14.58,2023-04-25 18:50:00+00:00
401952,45-54,F,News,Tablet,West,1,4.3725,2023-04-09 02:48:00+00:00
401953,55+,F,Auto,Tablet,South,0,11.56,2023-04-14 19:49:00+00:00
401954,18-24,M,Retail,Web,Northeast,1,1.6938,2023-04-06 11:05:00+00:00
401955,25-34,M,Auto,Tablet,Southeast,1,7.6238,2023-06-29 11:17:00+00:00
401956,25-34,F,News,Mobile,Southeast,0,11.32,2023-02-21 15:24:00+00:00
401957,18-24,M,Finance,Mobile,Northeast,0,4.4962,2023-04-08 13:22:00+00:00
401958,45-54,F,News,Web,West,1,1.365,2023-03-14 12:10:00+00:00
401959,35-44,F,Housing,Tablet,Midwest,0,8.3,2023-01-01 12:25:00+00:00
401960,25-34,F,News,Mobile,Southeast,1,7.3525,2023-06-12 18:06:00+00:00
401961,35-44,F,Auto,Tablet,Midwest,0,12.4812,2023-01-06 17:09:00+00:00
401962,18-24,F,Health,Mobile,Northeast,0,13.28,2023-03-31 05:38:00+00:00
401963,25-34,F,Finance,Tablet,Southeast,0,6.4988,2023-04-10 15:57:00+00:00
401964,45-54,F,Retail,Web,West,0,11.9038,2023-02-13 19:49:00+00:00
401965,35-44,M,Retail,Tablet,Midwest,0,13.9,2023-03-02 12:34:00+00:00
401966,55+,M,News,Tablet,South,1,8.0525,2023-05-03 02:17:00+00:00
401967,25-34,F,Retail,Mobile,Southeast,0,3.7763,2023-02-11 05:57:00+00:00
401968,45-54,F,News,Web,West,0,9.4,2023-02-25 19:07:00+00:00
401969,35-44,M,Finance,Web,Midwest,1,6.56,2023-03-10 08:26:00+00:00
401970,18-24,F,Housing,Web,Northeast,0,12.4325,2023-01-27 02:55:00+00:00
401971,18-24,F,Auto,Tablet,Northeast,0,7.28,2023-05-10 21:09:00+00:00
401972,18-24,F,Auto,Web,Northeast,0,1.12,2023-04-07 00:22:00+00:00
401973,25-34,F,News,Tablet,Southeast,0,1.21,2023-06-18 00:58:00+00:00
401974,45-54,M,Auto,Mobile,West,0,11.94,2023-03-04 02:26:00+00:00
401975,25-34,M,Housing,Mobile,Southeast,0,11.7175,2023-06-04 22:39:00+00:00
401976,55+,M,Finance,Mobile,South,0,5.4988,2023-06-09 15:48:00+00:00
401977,45-54,F,News,Tablet,West,0,8.24,2023-04-08 01:48:00+00:00
401978,45-54,M,Health,Web,West,0,1.7913,2023-03-15 01:19:00+00:00
401979,55+,F,Housing,Web,South,0,6.025,2023-03-22 20:02:00+00:00
401980,18-24,F,Health,Web,Northeast,0,14.08,2023-03-31 05:21:00+00:00
401981,55+,F,Housing,Web,South,0,1.4475,2023-06-08 14:14:00+00:00
401982,55+,M,News,Web,South,1,6.7412,2023-02-03 09:47:00+00:00
401983,45-54,M,Housing,Tablet,West,0,5.92,2023-05-02 01:17:00+00:00
401984,25-34,M,Housing,Tablet,Southeast,0,9.2662,2023-04-04 21:21:00+00:00
401985,35-44,F,Auto,Tablet,Midwest,0,3.6662,2023-01-14 13:19:00+00:00
401986,55+,M,News,Web,South,0,11.02,2023-03-18 16:19:00+00:00
401987,55+,M,Retail,Tablet,South,0,11.3912,2023-02-03 09:47:00+00:00
401988,45-54,F,Finance,Tablet,West,0,8.5125,2023-01-31 18:55:00+00:00
401989,18-24,M,Retail,Tablet,Northeast,0,14.96,2023-02-23 05:33:00+00:00
401990,55+,M,Retail,Tablet,South,0,8.47,2023-04-07 00:22:00+00:00
401991,18-24,F,Housing,Mobile,Northeast,0,4.1837,2023-01-08 19:52:00+00:00
401992,45-54,M,Housing,Tablet,West,0,8.46,2023-06-18 00:32:00+00:00
401993,55+,M,News,Mobile,South,1,7.7213,2023-06-07 01:05:00+00:00
401994,35-44,M,Retail,Web,Midwest,0,12.835,2023-03-10 20:26:00+00:00
401995,45-54,F,Retail,Web,West,0,6.08,2023-02-19 13:58:00+00:00
401996,35-44,M,News,Tablet,Midwest,0,1.495,2023-06-26 20:42:00+00:00
401997,45-54,M,Health,Web,West,0,4.31,2023-05-29 16:46:00+00:00
401998,45-54,M,Auto,Web,West,1,11.16,2023-06-13 19:14:00+00:00
401999,18-24,F,Auto,Mobile,Northeast,0,2.8563,2023-01-26 13:46:00+00:00
402000,35-44,F,Auto,Tablet,Midwest,0,11.5575,2023-05-07 06:43:00+00:00
402001,25-34,F,Housing,Web,Northeast,0,14.4,2023-03-07 17:17:00+00:00
402002,35-44,M,News,Web,Midwest,0,4.475,2023-01-01 12:51:00+00:00
402003,25-34,M,Auto,Mobile,Southeast,0,12.5887,2023-06-01 07:30:00+00:00
402004,45-54,M,Housing,Tablet,West,0,15.14,2023-03-04 02:43:00+00:00
402005,55+,M,News,Web,South,0,9.7188,2023-06-25 07:16:00+00:00
402006,25-34,M,Health,Web,Southeast,0,6.7912,2023-06-23 17:50:00+00:00
402007,25-34,F,Finance,Tablet,Southeast,0,13.9,2023-02-10 04:22:00+00:00
402008,35-44,M,News,Web,Midwest,1,1.74,2023-02-02 08:13:00+00:00
402009,25-34,M,Health,Tablet,Southeast,0,7.0862,2023-03-31 05:12:00+00:00
402010,55+,F,Health,Mobile,South,0,6.1,2023-05-11 10:01:00+00:00
402011,35-44,M,News,Web,Midwest,0,10.9437,2023-03-17 03:10:00+00:00
402012,18-24,F,Health,Tablet,Northeast,0,1.8325,2023-06-16 10:15:00+00:00
402013,18-24,M,Finance,Web,Northeast,0,7.46,2023-05-19 06:36:00+00:00
402014,45-54,F,Retail,Web,West,0,12.1512,2023-03-03 01:25:00+00:00
402015,35-44,M,Retail,Web,Midwest,0,10.4725,2023-02-08 02:22:00+00:00
402016,25-34,F,News,Tablet,Southeast,0,8.84,2023-01-28 03:55:00+00:00
402017,25-34,M,Housing,Mobile,Southeast,0,10.8,2023-02-10 16:05:00+00:00
402018,55+,F,Auto,Tablet,South,1,5.5237,2023-06-09 03:31:00+00:00
402019,25-34,M,Auto,Mobile,Southeast,0,12.48,2023-02-19 13:07:00+00:00
402020,55+,F,Housing,Mobile,South,0,1.91,2023-01-29 16:12:00+00:00
402021,25-34,M,Auto,Tablet,Southeast,0,9.18,2023-05-25 00:37:00+00:00
402022,25-34,F,News,Web,Southeast,0,5.76,2023-06-23 17:24:00+00:00
402023,25-34,M,Auto,Web,Southeast,0,10.83,2023-05-25 00:03:00+00:00
402024,45-54,F,Finance,Web,West,0,7.0738,2023-01-20 19:45:00+00:00
402025,18-24,F,Health,Mobile,Northeast,0,11.92,2023-03-03 01:51:00+00:00
402026,45-54,M,Auto,Tablet,West,1,7.8175,2023-04-25 06:50:00+00:00
402027,55+,M,News,Tablet,South,0,4.7188,2023-03-17 15:53:00+00:00
402028,45-54,F,Retail,Mobile,West,0,5.78,2023-02-04 22:56:00+00:00
402029,35-44,M,News,Mobile,Midwest,0,6.3075,2023-01-27 14:55:00+00:00
402030,55+,M,Retail,Web,South,0,2.315,2023-04-23 04:16:00+00:00
402031,25-34,M,Auto,Mobile,Southeast,0,14.74,2023-02-12 18:06:00+00:00
402032,35-44,F,Auto,Web,Midwest,1,11.41,2023-01-09 08:18:00+00:00
402033,55+,M,News,Tablet,South,0,9.6888,2023-02-21 15:50:00+00:00
402034,18-24,F,Auto,Web,Northeast,0,13.5,2023-02-10 04:22:00+00:00
402035,45-54,F,News,Web,West,0,6.3012,2023-01-22 09:28:00+00:00
402036,55+,M,Retail,Tablet,South,0,0.6325,2023-06-16 10:49:00+00:00
402037,55+,M,News,Tablet,South,0,14.06,2023-03-30 16:55:00+00:00
402038,25-34,M,Health,Web,Southeast,0,10.1825,2023-01-27 02:38:00+00:00
402039,45-54,F,News,Mobile,West,1,12.5388,2023-03-13 23:44:00+00:00
402040,18-24,M,News,Mobile,Northeast,0,7.12,2023-01-22 21:20:00+00:00
402041,18-24,F,Auto,Web,Northeast,0,7.2325,2023-04-17 10:40:00+00:00
402042,18-24,F,Health,Web,Northeast,1,11.6,2023-01-01 00:17:00+00:00
402043,25-34,M,Health,Tablet,Southeast,0,12.18,2023-06-24 06:42:00+00:00
402044,25-34,M,Housing,Tablet,Southeast,0,0.9725,2023-06-08 02:22:00+00:00
402045,55+,F,Health,Tablet,South,0,2.9625,2023-04-01 18:21:00+00:00
402046,35-44,M,Finance,Mobile,Midwest,1,10.24,2023-03-19 05:28:00+00:00
402047,35-44,M,News,Mobile,Midwest,0,4.6738,2023-06-29 11:08:00+00:00
402048,45-54,M,Housing,Web,West,1,12.6687,2023-03-17 15:02:00+00:00
402049,18-24,M,Retail,Mobile,Northeast,0,6.56,2023-02-03 21:04:00+00:00
402050,18-24,M,News,Mobile,Northeast,0,2.875,2023-05-01 12:08:00+00:00
402051,25-34,F,Housing,Web,Northeast,0,7.66,2023-02-18 00:41:00+00:00
402052,18-24,M,News,Web,Northeast,0,7.3,2023-06-20 14:41:00+00:00
402053,55+,F,Auto,Mobile,South,0,6.3788,2023-04-14 07:23:00+00:00
402054,25-34,F,Finance,Web,Southeast,1,7.6612,2023-01-30 17:29:00+00:00
402055,18-24,M,Finance,Mobile,Northeast,0,9.52,2023-02-11 05:23:00+00:00
402056,25-34,M,Health,Tablet,Southeast,1,0.7037,2023-05-24 11:46:00+00:00
402057,45-54,F,Retail,Web,West,0,7.035,2023-03-30 04:29:00+00:00
402058,45-54,F,Finance,Web,West,0,13.62,2023-01-27 02:55:00+00:00
402059,35-44,M,Finance,Web,Midwest,0,11.16,2023-06-18 00:32:00+00:00
402060,55+,F,Housing,Mobile,South,0,6.6425,2023-06-24 18:42:00+00:00
402061,25-34,F,Retail,Mobile,Southeast,0,9.0,2023-05-16 15:36:00+00:00
402062,45-54,F,Retail,Mobile,West,0,5.0425,2023-01-15 02:44:00+00:00
402063,18-24,F,Health,Web,Northeast,0,1.2188,2023-03-17 15:36:00+00:00
402064,25-34,F,Finance,Tablet,Southeast,0,15.3,2023-02-20 14:58:00+00:00
402065,25-34,F,News,Web,Southeast,0,2.3188,2023-04-26 07:16:00+00:00
402066,35-44,F,Auto,Mobile,Midwest,0,4.8762,2023-04-12 05:48:00+00:00
402067,35-44,M,Retail,Web,Midwest,1,10.34,2023-06-12 18:06:00+00:00
402068,25-34,F,Finance,Mobile,Southeast,1,10.5213,2023-03-19 17:02:00+00:00
402069,18-24,M,News,Web,Northeast,0,10.9262,2023-05-22 21:03:00+00:00
402070,18-24,F,Auto,Tablet,Northeast,0,8.5,2023-04-01 06:12:00+00:00
402071,25-34,M,Health,Mobile,Southeast,0,5.645,2023-02-06 12:30:00+00:00
402072,25-34,F,Retail,Web,Southeast,0,12.6713,2023-04-08 01:31:00+00:00
402073,45-54,M,Auto,Web,West,0,10.24,2023-02-07 13:22:00+00:00
402074,55+,M,Finance,Tablet,South,0,2.585,2023-05-09 20:01:00+00:00
402075,25-34,F,News,Web,Southeast,0,2.5612,2023-04-20 01:07:00+00:00
402076,55+,M,Finance,Web,South,0,9.46,2023-06-28 10:42:00+00:00
402077,35-44,M,Retail,Tablet,Midwest,0,7.5425,2023-04-05 10:47:00+00:00
402078,35-44,M,Retail,Tablet,Midwest,0,10.7812,2023-02-15 09:06:00+00:00
402079,18-24,M,News,Mobile,Northeast,0,15.02,2023-05-17 16:28:00+00:00
402080,35-44,F,Housing,Mobile,Midwest,0,3.5,2023-06-10 16:57:00+00:00
402081,55+,F,Housing,Web,South,1,10.085,2023-01-09 20:18:00+00:00
402082,45-54,F,Finance,Tablet,West,0,9.64,2023-01-28 03:03:00+00:00
402083,45-54,F,Retail,Web,West,0,5.3838,2023-03-09 19:18:00+00:00
402084,55+,M,Retail,Web,South,0,12.6025,2023-01-03 02:08:00+00:00
402085,35-44,F,Housing,Web,Midwest,0,12.34,2023-02-12 18:06:00+00:00
402086,45-54,F,News,Web,West,0,6.2575,2023-06-16 22:23:00+00:00
402087,45-54,F,News,Mobile,West,0,12.6013,2023-06-11 17:14:00+00:00
402088,45-54,F,News,Web,West,0,11.34,2023-06-02 08:13:00+00:00
402089,25-34,M,Housing,Web,Southeast,0,7.6525,2023-06-12 18:57:00+00:00
